id,carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
10787,0.42,61.4,57.0,4.78,4.83,2.95,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10788,0.7,61.5,60.0,5.65,5.7,3.49,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10789,1.72,62.2,55.0,7.7,7.67,4.78,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10790,0.72,63.1,56.0,5.68,5.67,3.58,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10791,1.02,62.8,55.0,6.46,6.38,4.03,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10792,0.42,59.5,57.0,5.11,4.78,2.94,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10793,0.31,61.6,55.0,4.39,4.34,2.69,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10794,1.51,63.0,58.0,7.4,7.27,4.62,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10795,0.7,61.5,55.0,5.72,5.76,3.53,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10796,1.03,62.5,59.0,6.41,6.45,4.02,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10797,0.42,62.5,56.0,4.8,4.83,3.01,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
10798,0.43,61.1,56.0,4.91,4.88,2.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10799,1.54,61.2,59.0,7.41,7.45,4.55,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10800,1.0,61.4,61.0,6.35,6.32,3.89,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10801,0.9,63.7,64.0,6.07,6.02,3.85,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10802,0.32,63.4,57.0,4.36,4.32,2.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10803,0.4,59.7,58.0,4.78,4.8,2.86,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10804,1.79,61.3,57.0,7.86,7.81,4.8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10805,1.11,60.0,61.0,6.66,6.71,4.01,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10806,0.72,61.9,57.0,5.73,5.77,3.56,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10807,0.31,63.3,58.0,4.35,4.34,2.75,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
10808,0.7,62.6,60.0,5.62,5.65,3.53,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
10809,1.25,62.1,58.0,6.86,6.9,4.27,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
10810,1.2,62.2,58.0,6.81,6.77,4.22,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10811,0.55,59.8,57.0,5.3,5.34,3.18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10812,0.23,59.5,58.0,4.0,4.03,2.39,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
10813,1.13,61.5,59.0,6.73,6.69,4.13,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10814,0.7,58.1,61.0,5.76,5.8,3.36,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10815,0.3,63.2,57.0,4.27,4.24,2.69,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10816,0.44,59.6,59.0,4.98,4.99,2.97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10817,0.71,61.6,56.0,5.73,5.67,3.51,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10818,0.81,60.8,60.0,5.98,6.0,3.64,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10819,0.3,62.8,57.0,4.28,4.32,2.7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10820,1.08,61.9,54.0,6.61,6.64,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10821,0.52,61.3,55.0,5.2,5.24,3.2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10822,1.08,63.4,55.0,6.53,6.5,4.13,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10823,0.94,63.3,57.0,6.21,6.14,3.91,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10824,1.02,59.2,59.0,6.57,6.54,3.88,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10825,1.0,62.7,58.0,6.34,6.39,3.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10826,0.53,62.3,57.0,5.2,5.24,3.25,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10827,1.52,59.2,61.0,7.59,7.55,4.48,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10828,0.8,60.2,59.0,6.07,5.95,3.62,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10829,0.3,62.2,58.0,4.28,4.31,2.67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10830,0.57,62.0,58.0,5.38,5.33,3.32,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10831,1.02,62.3,58.0,6.42,6.37,3.99,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10832,0.52,62.0,55.0,5.19,5.17,3.21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10833,0.51,61.5,55.0,5.18,5.15,3.18,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10834,1.01,62.2,59.0,6.36,6.3,3.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10835,0.54,60.7,56.0,5.25,5.3,3.2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10836,0.73,63.5,56.0,5.68,5.72,3.62,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10837,0.34,62.0,57.0,4.48,4.46,2.77,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10838,0.91,59.9,62.0,6.26,6.33,3.77,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10839,1.09,61.2,56.0,6.68,6.65,4.08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10840,0.71,61.6,60.0,5.7,5.64,3.49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10841,0.57,61.8,54.0,5.33,5.35,3.3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10842,2.04,63.4,55.0,8.07,8.04,5.11,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
10843,1.09,61.7,58.0,6.6,6.53,4.05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10844,0.5,61.3,59.0,5.09,5.15,3.14,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10845,0.32,62.4,58.0,4.36,4.33,2.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10846,0.33,60.9,56.0,4.45,4.48,2.72,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10847,0.75,62.4,56.0,5.84,5.79,3.63,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10848,0.76,61.6,56.0,5.87,5.91,3.63,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10849,0.93,62.1,59.0,6.16,6.21,3.84,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10850,0.51,61.6,56.0,5.19,5.14,3.18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10851,1.01,62.9,59.0,6.38,6.31,3.99,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10852,0.31,62.8,57.0,4.32,4.28,2.7,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10853,0.9,62.4,57.0,6.23,6.15,3.86,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10854,1.01,63.1,56.0,6.4,6.34,4.02,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10855,1.5,62.2,59.0,7.34,7.3,4.55,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10856,1.01,61.6,56.0,6.48,6.44,3.98,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10857,0.7,61.3,60.0,5.68,5.7,3.49,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10858,0.3,61.7,54.0,4.34,4.31,2.67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10859,0.27,61.4,55.0,4.19,4.21,2.58,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10860,0.57,62.9,57.0,5.27,5.29,3.32,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10861,0.9,60.9,63.0,6.13,6.21,3.76,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10862,0.32,61.8,56.0,4.4,4.37,2.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10863,1.5,64.0,61.0,7.18,7.14,4.58,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10864,0.51,63.9,56.0,5.11,5.07,3.25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10865,1.0,62.6,57.0,6.4,6.37,4.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10866,1.7,62.9,55.0,7.66,7.6,4.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10867,0.3,62.9,59.0,4.28,4.24,2.68,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10868,0.73,61.9,55.0,5.78,5.82,3.59,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10869,1.01,63.3,57.0,6.37,6.35,4.02,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
10870,0.7,61.8,59.0,5.65,5.68,3.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
10871,0.34,60.1,57.0,4.54,4.58,2.74,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10872,0.56,61.8,55.0,5.28,5.37,3.29,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10873,0.38,61.9,58.0,4.66,4.62,2.87,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10874,0.6,61.6,56.0,5.41,5.43,3.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10875,0.3,61.5,57.0,4.3,4.35,2.66,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10876,1.08,63.8,59.0,6.47,6.39,4.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10877,0.41,61.8,56.0,4.74,4.78,2.94,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10878,0.5,61.0,56.0,5.1,5.13,3.12,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10879,0.31,62.6,55.0,4.38,4.34,2.73,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10880,0.32,61.8,59.0,4.42,4.38,2.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10881,0.33,61.7,59.0,4.43,4.45,2.74,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10882,0.71,62.8,60.0,5.6,5.65,3.53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10883,0.72,62.0,57.0,5.72,5.76,3.56,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10884,0.3,61.6,62.0,4.3,4.27,2.64,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10885,0.23,61.0,58.0,3.99,4.01,2.44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
10886,1.51,58.8,58.0,7.53,7.61,4.45,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10887,0.33,60.9,55.0,4.5,4.47,2.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10888,0.53,61.4,56.0,5.23,5.2,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10889,1.52,61.9,56.0,7.37,7.41,4.57,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10890,0.3,61.2,59.0,4.28,4.32,2.63,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10891,0.5,64.7,60.0,4.99,4.84,3.18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10892,0.5,62.7,54.0,5.1,5.07,3.19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10893,1.5,60.5,59.0,7.39,7.35,4.46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10894,0.23,61.8,58.0,3.92,3.94,2.43,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10895,1.1,61.3,54.0,6.69,6.65,4.09,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10896,0.26,61.7,56.0,4.11,4.09,2.53,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10897,1.22,61.7,59.0,6.84,6.8,4.21,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10898,1.06,62.3,59.0,6.48,6.52,4.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10899,1.18,62.0,57.0,6.82,6.77,4.21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10900,0.4,62.1,53.0,4.77,4.8,2.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10901,0.51,61.8,57.0,5.15,5.14,3.18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10902,0.52,63.0,55.0,5.13,5.16,3.24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10903,0.53,61.2,55.0,5.21,5.26,3.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10904,1.51,61.8,66.0,7.18,7.16,4.43,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10905,0.75,60.7,62.0,5.87,5.82,3.55,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10906,0.31,59.7,60.0,4.41,4.43,2.64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10907,0.31,61.8,59.0,4.31,4.33,2.67,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10908,1.24,61.6,60.0,6.89,6.95,4.26,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10909,0.33,61.4,55.0,4.47,4.52,2.76,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10910,0.9,58.3,60.0,6.39,6.33,3.71,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10911,0.34,59.6,60.0,4.54,4.59,2.72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10912,0.27,62.0,55.0,4.16,4.16,2.59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
10913,1.01,63.3,57.0,6.37,6.39,4.04,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10914,0.38,61.9,55.0,4.68,4.64,2.89,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10915,0.51,59.1,59.0,5.21,5.18,3.07,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10916,0.31,62.7,58.0,4.31,4.33,2.71,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10917,0.46,61.4,56.0,4.97,5.0,3.06,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10918,0.54,58.8,61.0,5.29,5.35,3.13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10919,0.78,61.5,57.0,5.88,5.92,3.63,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10920,0.4,62.3,56.0,4.75,4.72,2.95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10921,0.41,62.5,56.0,4.72,4.75,2.96,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10922,1.09,59.3,57.0,6.79,6.74,4.01,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10923,0.56,61.7,54.0,5.35,5.28,3.28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10924,1.02,61.5,58.0,6.42,6.49,3.97,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10925,0.34,61.8,54.0,4.48,4.51,2.78,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10926,1.01,62.8,56.0,6.39,6.34,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10927,2.19,60.3,60.0,8.29,8.33,5.01,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10928,2.01,62.0,56.0,8.01,7.87,4.92,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10929,2.22,63.2,57.0,8.28,8.23,5.22,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10930,1.02,59.8,59.0,6.5,6.54,3.9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10931,0.4,61.0,59.0,4.75,4.79,2.91,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10932,1.01,61.7,57.0,6.49,6.44,3.99,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10933,1.11,59.2,59.0,6.82,6.79,4.03,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10934,0.4,62.3,54.0,4.73,4.77,2.96,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10935,0.3,63.5,59.0,4.22,4.17,2.66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10936,1.51,62.6,55.0,7.33,7.25,4.56,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10937,0.31,61.7,56.0,4.33,4.36,2.68,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10938,0.34,62.9,55.0,4.48,4.46,2.81,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10939,0.3,62.0,54.0,4.35,4.3,2.68,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10940,0.32,61.7,55.0,4.41,4.4,2.72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10941,0.37,63.3,55.0,4.61,4.58,2.91,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10942,0.31,62.6,59.0,4.29,4.33,2.7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10943,1.03,62.6,56.0,6.43,6.38,4.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10944,0.69,63.8,53.7,5.6,5.72,3.61,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10945,0.25,62.0,56.0,4.05,4.08,2.52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10946,1.11,61.6,61.0,6.61,6.66,4.09,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10947,0.35,61.7,55.0,4.54,4.57,2.81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10948,2.01,61.8,59.0,8.07,8.15,5.01,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10949,0.7,61.5,61.0,5.64,5.74,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10950,0.3,62.4,54.0,4.3,4.32,2.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10951,1.33,62.6,56.0,6.97,7.03,4.38,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
10952,0.5,61.5,55.0,5.11,5.16,3.16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10953,1.01,59.3,57.0,6.55,6.6,3.9,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10954,0.52,62.4,60.0,5.11,5.12,3.19,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10955,1.26,62.0,56.0,6.93,6.9,4.29,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10956,0.51,62.0,57.0,5.11,5.19,3.19,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
10957,0.3,63.2,56.0,4.23,4.28,2.69,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10958,0.41,59.2,62.0,4.82,4.85,2.86,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10959,0.36,62.3,57.0,4.57,4.52,2.83,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10960,0.6,62.5,56.0,5.37,5.41,3.36,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10961,1.01,59.6,59.0,6.52,6.57,3.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10962,1.01,61.5,65.0,6.28,6.21,3.84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10963,1.05,61.9,57.0,6.54,6.57,4.06,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10964,0.72,61.8,55.0,5.79,5.76,3.57,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10965,0.75,61.6,57.0,5.88,5.84,3.61,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10966,0.56,60.0,57.0,5.41,5.38,3.24,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10967,0.5,62.4,56.0,5.06,5.1,3.17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10968,0.4,59.8,60.0,4.8,4.84,2.88,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10969,0.31,63.1,54.0,4.34,4.31,2.73,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10970,0.72,63.0,59.0,5.7,5.72,3.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10971,0.56,63.9,56.0,5.2,5.26,3.34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10972,1.02,62.0,59.0,6.45,6.39,3.98,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10973,0.31,58.8,59.0,4.46,4.45,2.62,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10974,0.9,62.3,58.0,6.17,6.22,3.86,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10975,1.53,63.5,58.0,7.29,7.35,4.65,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10976,0.32,60.6,60.0,4.44,4.4,2.68,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10977,0.35,59.6,62.0,4.62,4.57,2.74,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10978,1.2,62.2,53.0,6.8,6.84,4.24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10979,0.37,61.0,59.0,4.59,4.63,2.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10980,0.5,61.4,57.0,5.09,5.14,3.14,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10981,0.31,62.3,57.0,4.25,4.29,2.66,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10982,0.35,63.3,56.0,4.5,4.53,2.86,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10983,0.9,60.8,58.0,6.2,6.29,3.8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10984,1.01,60.7,57.0,6.52,6.49,3.95,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10985,0.57,58.7,66.0,5.34,5.43,3.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10986,2.01,63.7,59.0,7.93,7.86,5.03,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10987,0.53,61.8,56.0,5.22,5.2,3.22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10988,0.62,62.0,59.0,5.48,5.45,3.39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10989,0.32,60.7,58.0,4.41,4.45,2.69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10990,0.41,62.3,55.0,4.77,4.79,2.98,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10991,1.06,62.8,56.0,6.47,6.55,4.09,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10992,1.02,62.0,56.0,6.42,6.45,3.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10993,0.31,61.9,55.0,4.36,4.3,2.68,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10994,1.03,63.9,59.0,6.38,6.35,4.07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10995,0.53,62.4,59.0,5.14,5.18,3.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10996,0.82,61.8,53.0,6.02,6.05,3.73,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10997,1.01,61.5,61.0,6.47,6.37,3.95,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10998,1.01,63.6,59.0,6.34,6.37,4.04,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10999,1.1,62.6,59.0,6.53,6.57,4.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
11000,1.0,63.3,60.0,6.33,6.24,3.98,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11001,0.81,63.9,58.0,5.9,5.85,3.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11002,0.9,58.4,62.0,6.29,6.35,3.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
11003,1.15,62.3,56.0,6.67,6.75,4.18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11004,0.39,62.1,55.0,4.67,4.7,2.91,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11005,1.01,61.9,59.0,6.41,6.45,3.98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11006,0.7,64.7,60.0,5.55,5.49,3.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11007,1.04,60.9,58.0,6.58,6.52,3.99,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11008,0.31,61.5,55.0,4.41,4.37,2.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11009,0.5,64.9,58.0,5.0,4.95,3.23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11010,1.2,61.5,58.0,6.82,6.77,4.18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11011,0.9,61.9,56.0,6.22,6.15,3.83,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11012,0.85,62.8,57.0,6.06,6.01,3.79,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11013,0.41,62.3,57.0,4.73,4.77,2.96,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
